VirtualID,FaceLocation,VoiceLocation,Context,Fold,Genuine,ClaimID
020,020_f_0_32.png,020_v_1_51.wav,3,5,1,020
020,020_f_1_9.png,020_v_0_10.wav,7,5,1,020
020,020_f_2_67.png,020_v_1_49.wav,0,5,1,020
020,020_f_1_8.png,020_v_0_7.wav,7,5,1,020
020,020_f_0_25.png,020_v_0_1.wav,5,5,1,020
020,020_f_2_57.png,020_v_0_24.wav,4,5,1,020
020,020_f_2_72.png,020_v_1_47.wav,0,5,1,020
020,020_f_0_28.png,020_v_0_21.wav,5,5,1,020
020,020_f_2_68.png,020_v_1_38.wav,0,5,1,020
021,021_f_2_72.png,021_v_0_6.wav,4,1,1,021
021,021_f_1_17.png,021_v_1_25.wav,6,1,1,021
021,021_f_0_35.png,021_v_0_18.wav,5,1,1,021
021,021_f_2_74.png,021_v_0_20.wav,4,1,1,021
021,021_f_3_40.png,021_v_0_19.wav,1,1,1,021
021,021_f_3_52.png,021_v_0_2.wav,1,1,1,021
021,021_f_1_15.png,021_v_1_39.wav,6,1,1,021
021,021_f_1_12.png,021_v_0_9.wav,7,1,1,021
021,021_f_3_49.png,021_v_0_10.wav,1,2,1,021
021,021_f_0_31.png,021_v_1_27.wav,3,2,1,021
021,021_f_3_46.png,021_v_1_40.wav,2,2,1,021
021,021_f_1_1.png,021_v_1_24.wav,6,2,1,021
021,021_f_1_6.png,021_v_0_11.wav,7,2,1,021
021,021_f_1_14.png,021_v_1_37.wav,6,2,1,021
021,021_f_0_25.png,021_v_1_22.wav,3,2,1,021
021,021_f_1_0.png,021_v_1_30.wav,6,2,1,021
021,021_f_1_5.png,021_v_0_12.wav,7,3,1,021
021,021_f_3_54.png,021_v_1_26.wav,2,3,1,021
021,021_f_2_68.png,021_v_0_13.wav,4,3,1,021
021,021_f_0_33.png,021_v_1_29.wav,3,3,1,021
021,021_f_2_62.png,021_v_0_8.wav,4,3,1,021
021,021_f_0_27.png,021_v_0_0.wav,5,3,1,021
021,021_f_0_34.png,021_v_0_7.wav,5,3,1,021
021,021_f_0_19.png,021_v_0_14.wav,5,3,1,021
021,021_f_2_59.png,021_v_0_16.wav,4,4,1,021
021,021_f_3_51.png,021_v_1_34.wav,2,4,1,021
021,021_f_2_73.png,021_v_1_35.wav,0,4,1,021
021,021_f_0_29.png,021_v_1_31.wav,3,4,1,021
021,021_f_0_20.png,021_v_0_5.wav,5,4,1,021
021,021_f_0_28.png,021_v_0_15.wav,5,4,1,021
021,021_f_3_50.png,021_v_1_23.wav,2,4,1,021
021,021_f_0_21.png,021_v_0_4.wav,5,4,1,021
021,021_f_0_23.png,021_v_1_36.wav,3,5,1,021
021,021_f_0_24.png,021_v_1_41.wav,3,5,1,021
021,021_f_0_22.png,021_v_1_38.wav,3,5,1,021
021,021_f_0_30.png,021_v_0_3.wav,5,5,1,021
021,021_f_2_57.png,021_v_1_28.wav,0,5,1,021
021,021_f_1_4.png,021_v_0_17.wav,7,5,1,021
021,021_f_1_11.png,021_v_0_1.wav,7,5,1,021
021,021_f_1_2.png,021_v_1_21.wav,6,5,1,021
022,022_f_3_42.png,022_v_0_6.wav,1,1,1,022
022,022_f_2_59.png,022_v_1_43.wav,0,1,1,022
022,022_f_0_27.png,022_v_0_4.wav,5,1,1,022
022,022_f_1_10.png,022_v_1_49.wav,6,1,1,022
022,022_f_0_35.png,022_v_0_16.wav,5,1,1,022
022,022_f_0_29.png,022_v_0_5.wav,5,1,1,022
022,022_f_3_41.png,022_v_1_32.wav,2,1,1,022
022,022_f_2_65.png,022_v_1_46.wav,0,1,1,022
022,022_f_2_74.png,022_v_0_12.wav,4,1,1,022
022,022_f_1_17.png,022_v_0_8.wav,7,1,1,022
022,022_f_0_26.png,022_v_0_9.wav,5,2,1,022
022,022_f_0_34.png,022_v_1_29.wav,3,2,1,022
022,022_f_3_48.png,022_v_0_15.wav,1,2,1,022
022,022_f_1_18.png,022_v_1_41.wav,6,2,1,022
022,022_f_2_57.png,022_v_1_30.wav,0,2,1,022
022,022_f_2_63.png,022_v_1_26.wav,0,2,1,022
022,022_f_1_5.png,022_v_1_27.wav,6,2,1,022
022,022_f_2_60.png,022_v_1_44.wav,0,2,1,022
022,022_f_2_66.png,022_v_1_36.wav,0,2,1,022
022,022_f_1_15.png,022_v_0_2.wav,7,2,1,022
022,022_f_1_6.png,022_v_1_40.wav,6,3,1,022
022,022_f_2_58.png,022_v_1_47.wav,0,3,1,022
022,022_f_2_68.png,022_v_0_24.wav,4,3,1,022
022,022_f_3_56.png,022_v_0_19.wav,1,3,1,022
022,022_f_2_62.png,022_v_0_1.wav,4,3,1,022
022,022_f_0_33.png,022_v_1_34.wav,3,3,1,022
022,022_f_0_21.png,022_v_0_3.wav,5,3,1,022
022,022_f_0_32.png,022_v_0_20.wav,5,3,1,022
022,022_f_3_55.png,022_v_1_45.wav,2,3,1,022
022,022_f_3_46.png,022_v_0_21.wav,1,3,1,022
022,022_f_1_11.png,022_v_0_13.wav,7,4,1,022
022,022_f_3_54.png,022_v_1_42.wav,2,4,1,022
022,022_f_1_7.png,022_v_0_18.wav,7,4,1,022
022,022_f_3_47.png,022_v_1_37.wav,2,4,1,022
022,022_f_3_53.png,022_v_0_14.wav,1,4,1,022
022,022_f_2_61.png,022_v_0_10.wav,4,4,1,022
022,022_f_0_23.png,022_v_1_25.wav,3,4,1,022
022,022_f_1_8.png,022_v_0_17.wav,7,4,1,022
022,022_f_3_52.png,022_v_0_11.wav,1,4,1,022
022,022_f_0_30.png,022_v_0_0.wav,5,4,1,022
022,022_f_1_12.png,022_v_1_33.wav,6,5,1,022
022,022_f_3_39.png,022_v_1_38.wav,2,5,1,022
022,022_f_3_45.png,022_v_1_31.wav,2,5,1,022
022,022_f_1_9.png,022_v_0_22.wav,7,5,1,022
022,022_f_2_73.png,022_v_1_35.wav,0,5,1,022
022,022_f_0_31.png,022_v_0_23.wav,5,5,1,022
022,022_f_0_36.png,022_v_1_48.wav,3,5,1,022
022,022_f_2_64.png,022_v_0_7.wav,4,5,1,022
022,022_f_1_3.png,022_v_1_39.wav,6,5,1,022
022,022_f_2_70.png,022_v_1_28.wav,0,5,1,022
023,023_f_3_38.png,023_v_1_32.wav,2,1,1,023
023,023_f_1_1.png,023_v_0_12.wav,7,1,1,023
023,023_f_1_6.png,023_v_0_8.wav,7,1,1,023
023,023_f_2_61.png,023_v_0_15.wav,4,1,1,023
023,023_f_1_11.png,023_v_0_1.wav,7,1,1,023
023,023_f_0_23.png,023_v_0_0.wav,5,1,1,023
023,023_f_3_43.png,023_v_1_18.wav,2,2,1,023
023,023_f_2_67.png,023_v_0_4.wav,4,2,1,023
023,023_f_2_68.png,023_v_0_13.wav,4,2,1,023
023,023_f_2_64.png,023_v_1_29.wav,0,2,1,023
023,023_f_1_14.png,023_v_1_22.wav,6,2,1,023
023,023_f_2_69.png,023_v_1_21.wav,0,2,1,023
023,023_f_3_52.png,023_v_0_6.wav,1,3,1,023
023,023_f_3_51.png,023_v_1_28.wav,2,3,1,023
023,023_f_2_66.png,023_v_0_9.wav,4,3,1,023
023,023_f_1_18.png,023_v_0_7.wav,7,3,1,023
023,023_f_3_39.png,023_v_1_25.wav,2,3,1,023
023,023_f_2_73.png,023_v_0_14.wav,4,3,1,023
023,023_f_2_65.png,023_v_0_2.wav,4,4,1,023
023,023_f_1_4.png,023_v_0_5.wav,7,4,1,023
023,023_f_1_12.png,023_v_1_26.wav,6,4,1,023
023,023_f_3_40.png,023_v_1_23.wav,2,4,1,023
023,023_f_0_35.png,023_v_0_11.wav,5,4,1,023
023,023_f_0_33.png,023_v_1_30.wav,3,4,1,023
023,023_f_2_59.png,023_v_1_31.wav,0,5,1,023
023,023_f_1_2.png,023_v_1_27.wav,6,5,1,023
023,023_f_2_74.png,023_v_1_17.wav,0,5,1,023
023,023_f_0_22.png,023_v_1_20.wav,3,5,1,023
023,023_f_1_10.png,023_v_1_33.wav,6,5,1,023
023,023_f_0_20.png,023_v_1_19.wav,3,5,1,023
024,024_f_0_36.png,024_v_1_50.wav,3,1,1,024
024,024_f_1_10.png,024_v_0_0.wav,7,1,1,024
024,024_f_1_8.png,024_v_0_17.wav,7,1,1,024
024,024_f_0_31.png,024_v_0_1.wav,5,1,1,024
024,024_f_3_40.png,024_v_1_40.wav,2,1,1,024
024,024_f_3_51.png,024_v_1_29.wav,2,1,1,024
024,024_f_3_47.png,024_v_0_25.wav,1,1,1,024
024,024_f_1_15.png,024_v_0_24.wav,7,1,1,024
024,024_f_1_3.png,024_v_1_48.wav,6,1,1,024
024,024_f_2_73.png,024_v_1_42.wav,0,1,1,024
024,024_f_2_70.png,024_v_1_32.wav,0,2,1,024
024,024_f_0_35.png,024_v_0_13.wav,5,2,1,024
024,024_f_0_26.png,024_v_1_28.wav,3,2,1,024
024,024_f_3_39.png,024_v_0_19.wav,1,2,1,024
024,024_f_2_58.png,024_v_1_45.wav,0,2,1,024
024,024_f_1_11.png,024_v_1_37.wav,6,2,1,024
024,024_f_0_24.png,024_v_1_51.wav,3,2,1,024
024,024_f_1_18.png,024_v_0_2.wav,7,2,1,024
024,024_f_0_20.png,024_v_0_3.wav,5,2,1,024
024,024_f_1_9.png,024_v_1_46.wav,6,2,1,024
024,024_f_1_14.png,024_v_0_9.wav,7,3,1,024
024,024_f_0_33.png,024_v_1_30.wav,3,3,1,024
024,024_f_3_41.png,024_v_0_12.wav,1,3,1,024
024,024_f_2_69.png,024_v_1_33.wav,0,3,1,024
024,024_f_0_22.png,024_v_0_6.wav,5,3,1,024
024,024_f_2_75.png,024_v_1_39.wav,0,3,1,024
024,024_f_3_53.png,024_v_0_23.wav,1,3,1,024
024,024_f_2_61.png,024_v_0_8.wav,4,3,1,024
024,024_f_0_19.png,024_v_0_20.wav,5,3,1,024
024,024_f_2_74.png,024_v_1_38.wav,0,3,1,024
024,024_f_0_32.png,024_v_1_31.wav,3,4,1,024
024,024_f_0_29.png,024_v_0_4.wav,5,4,1,024
024,024_f_0_37.png,024_v_0_15.wav,5,4,1,024
024,024_f_1_6.png,024_v_0_11.wav,7,4,1,024
024,024_f_3_38.png,024_v_1_43.wav,2,4,1,024
024,024_f_1_4.png,024_v_0_14.wav,7,4,1,024
024,024_f_3_55.png,024_v_1_27.wav,2,4,1,024
024,024_f_1_1.png,024_v_0_18.wav,7,4,1,024
024,024_f_3_46.png,024_v_1_47.wav,2,4,1,024
024,024_f_3_48.png,024_v_0_7.wav,1,4,1,024
024,024_f_1_13.png,024_v_1_44.wav,6,5,1,024
024,024_f_1_0.png,024_v_1_41.wav,6,5,1,024
024,024_f_2_66.png,024_v_1_34.wav,0,5,1,024
024,024_f_1_2.png,024_v_0_5.wav,7,5,1,024
024,024_f_0_23.png,024_v_0_22.wav,5,5,1,024
024,024_f_1_5.png,024_v_0_21.wav,7,5,1,024
024,024_f_0_30.png,024_v_1_49.wav,3,5,1,024
024,024_f_2_57.png,024_v_0_10.wav,4,5,1,024
024,024_f_0_28.png,024_v_1_36.wav,3,5,1,024
024,024_f_1_16.png,024_v_1_35.wav,6,5,1,024
025,025_f_3_43.png,025_v_1_37.wav,2,1,1,025
025,025_f_2_64.png,025_v_1_44.wav,0,1,1,025
025,025_f_0_35.png,025_v_1_48.wav,3,1,1,025
025,025_f_3_44.png,025_v_0_4.wav,1,1,1,025
025,025_f_2_63.png,025_v_0_10.wav,4,1,1,025
025,025_f_2_61.png,025_v_0_23.wav,4,1,1,025
025,025_f_0_31.png,025_v_0_31.wav,5,1,1,025
025,025_f_2_65.png,025_v_1_55.wav,0,1,1,025
025,025_f_0_28.png,025_v_0_21.wav,5,1,1,025
025,025_f_2_67.png,025_v_0_11.wav,4,1,1,025
025,025_f_1_12.png,025_v_0_19.wav,7,1,1,025
025,025_f_2_59.png,025_v_1_61.wav,0,1,1,025
025,025_f_3_42.png,025_v_0_26.wav,1,2,1,025
025,025_f_3_45.png,025_v_0_20.wav,1,2,1,025
025,025_f_1_10.png,025_v_0_30.wav,7,2,1,025
025,025_f_1_2.png,025_v_0_5.wav,7,2,1,025
025,025_f_3_56.png,025_v_1_63.wav,2,2,1,025
025,025_f_3_38.png,025_v_0_13.wav,1,2,1,025
025,025_f_0_21.png,025_v_0_16.wav,5,2,1,025
025,025_f_1_16.png,025_v_1_57.wav,6,2,1,025
025,025_f_3_53.png,025_v_0_15.wav,1,2,1,025
025,025_f_1_1.png,025_v_1_33.wav,6,2,1,025
025,025_f_0_26.png,025_v_0_28.wav,5,2,1,025
025,025_f_0_30.png,025_v_0_24.wav,5,2,1,025
025,025_f_1_15.png,025_v_0_8.wav,7,3,1,025
025,025_f_1_18.png,025_v_0_18.wav,7,3,1,025
025,025_f_3_54.png,025_v_0_12.wav,1,3,1,025
025,025_f_1_9.png,025_v_1_51.wav,6,3,1,025
025,025_f_1_4.png,025_v_1_46.wav,6,3,1,025
025,025_f_1_3.png,025_v_1_49.wav,6,3,1,025
025,025_f_0_25.png,025_v_1_42.wav,3,3,1,025
025,025_f_3_51.png,025_v_1_43.wav,2,3,1,025
025,025_f_0_23.png,025_v_1_45.wav,3,3,1,025
025,025_f_3_50.png,025_v_0_9.wav,1,3,1,025
025,025_f_2_74.png,025_v_0_1.wav,4,3,1,025
025,025_f_1_5.png,025_v_1_39.wav,6,3,1,025
025,025_f_1_7.png,025_v_1_38.wav,6,4,1,025
025,025_f_0_32.png,025_v_0_29.wav,5,4,1,025
025,025_f_2_68.png,025_v_0_7.wav,4,4,1,025
025,025_f_0_37.png,025_v_1_52.wav,3,4,1,025
025,025_f_2_75.png,025_v_0_6.wav,4,4,1,025
025,025_f_0_19.png,025_v_0_25.wav,5,4,1,025
025,025_f_3_49.png,025_v_0_17.wav,1,4,1,025
025,025_f_1_11.png,025_v_1_54.wav,6,4,1,025
025,025_f_1_17.png,025_v_0_3.wav,7,4,1,025
025,025_f_2_66.png,025_v_0_2.wav,4,4,1,025
025,025_f_0_34.png,025_v_1_47.wav,3,4,1,025
025,025_f_1_13.png,025_v_1_59.wav,6,4,1,025
025,025_f_0_22.png,025_v_1_32.wav,3,5,1,025
025,025_f_0_27.png,025_v_1_36.wav,3,5,1,025
025,025_f_2_58.png,025_v_0_27.wav,4,5,1,025
025,025_f_2_60.png,025_v_0_0.wav,4,5,1,025
025,025_f_2_73.png,025_v_1_60.wav,0,5,1,025
025,025_f_2_69.png,025_v_1_41.wav,0,5,1,025
025,025_f_3_48.png,025_v_1_35.wav,2,5,1,025
025,025_f_0_29.png,025_v_0_14.wav,5,5,1,025
025,025_f_0_33.png,025_v_1_34.wav,3,5,1,025
025,025_f_3_55.png,025_v_1_62.wav,2,5,1,025
025,025_f_3_40.png,025_v_1_58.wav,2,5,1,025
025,025_f_1_0.png,025_v_1_56.wav,6,5,1,025
026,026_f_2_67.png,026_v_0_2.wav,4,1,1,026
026,026_f_0_25.png,026_v_0_8.wav,5,1,1,026
026,026_f_2_60.png,026_v_0_11.wav,4,1,1,026
026,026_f_3_52.png,026_v_0_7.wav,1,1,1,026
026,026_f_0_37.png,026_v_1_27.wav,3,1,1,026
026,026_f_3_56.png,026_v_0_19.wav,1,1,1,026
026,026_f_0_22.png,026_v_1_36.wav,3,1,1,026
026,026_f_2_75.png,026_v_0_3.wav,4,1,1,026
026,026_f_1_12.png,026_v_0_10.wav,7,2,1,026
026,026_f_1_18.png,026_v_1_39.wav,6,2,1,026
026,026_f_3_42.png,026_v_0_6.wav,1,2,1,026
026,026_f_2_70.png,026_v_1_38.wav,0,2,1,026
026,026_f_1_14.png,026_v_1_28.wav,6,2,1,026
026,026_f_0_35.png,026_v_1_35.wav,3,2,1,026
026,026_f_3_51.png,026_v_1_34.wav,2,2,1,026
026,026_f_2_68.png,026_v_1_20.wav,0,2,1,026
026,026_f_0_34.png,026_v_0_18.wav,5,3,1,026
026,026_f_1_10.png,026_v_0_14.wav,7,3,1,026
026,026_f_3_50.png,026_v_1_22.wav,2,3,1,026
026,026_f_0_30.png,026_v_1_24.wav,3,3,1,026
026,026_f_2_64.png,026_v_0_13.wav,4,3,1,026
026,026_f_1_0.png,026_v_1_25.wav,6,3,1,026
026,026_f_1_15.png,026_v_0_17.wav,7,3,1,026
026,026_f_2_61.png,026_v_1_32.wav,0,3,1,026
026,026_f_1_3.png,026_v_0_4.wav,7,4,1,026
026,026_f_1_4.png,026_v_1_21.wav,6,4,1,026
026,026_f_1_6.png,026_v_1_26.wav,6,4,1,026
026,026_f_3_45.png,026_v_0_0.wav,1,4,1,026
026,026_f_2_59.png,026_v_1_33.wav,0,4,1,026
026,026_f_2_73.png,026_v_0_15.wav,4,4,1,026
026,026_f_1_13.png,026_v_1_23.wav,6,4,1,026
026,026_f_0_32.png,026_v_0_5.wav,5,4,1,026
026,026_f_1_17.png,026_v_1_30.wav,6,5,1,026
026,026_f_0_33.png,026_v_1_31.wav,3,5,1,026
026,026_f_3_38.png,026_v_1_37.wav,2,5,1,026
026,026_f_3_54.png,026_v_1_29.wav,2,5,1,026
026,026_f_0_28.png,026_v_0_16.wav,5,5,1,026
026,026_f_1_1.png,026_v_0_12.wav,7,5,1,026
026,026_f_0_24.png,026_v_0_1.wav,5,5,1,026
026,026_f_0_23.png,026_v_0_9.wav,5,5,1,026
027,027_f_0_27.png,027_v_1_47.wav,3,1,1,027
027,027_f_1_8.png,027_v_1_42.wav,6,1,1,027
027,027_f_3_56.png,027_v_0_6.wav,1,1,1,027
027,027_f_1_0.png,027_v_0_10.wav,7,1,1,027
027,027_f_2_71.png,027_v_0_18.wav,4,1,1,027
027,027_f_3_41.png,027_v_0_9.wav,1,1,1,027
027,027_f_3_54.png,027_v_1_48.wav,2,1,1,027
027,027_f_2_70.png,027_v_1_38.wav,0,1,1,027
027,027_f_3_45.png,027_v_0_14.wav,1,1,1,027
027,027_f_0_35.png,027_v_0_7.wav,5,1,1,027
027,027_f_0_23.png,027_v_1_57.wav,3,1,1,027
027,027_f_1_1.png,027_v_0_17.wav,7,1,1,027
027,027_f_1_3.png,027_v_1_46.wav,6,2,1,027
027,027_f_1_10.png,027_v_1_45.wav,6,2,1,027
027,027_f_3_40.png,027_v_1_52.wav,2,2,1,027
027,027_f_2_73.png,027_v_1_55.wav,0,2,1,027
027,027_f_3_47.png,027_v_1_54.wav,2,2,1,027
027,027_f_0_29.png,027_v_0_5.wav,5,2,1,027
027,027_f_3_43.png,027_v_0_15.wav,1,2,1,027
027,027_f_2_67.png,027_v_0_4.wav,4,2,1,027
027,027_f_3_39.png,027_v_1_58.wav,2,2,1,027
027,027_f_2_57.png,027_v_1_33.wav,0,2,1,027
027,027_f_1_11.png,027_v_0_1.wav,7,2,1,027
027,027_f_2_62.png,027_v_1_36.wav,0,2,1,027
027,027_f_1_15.png,027_v_0_29.wav,7,3,1,027
027,027_f_0_25.png,027_v_1_50.wav,3,3,1,027
027,027_f_3_50.png,027_v_1_56.wav,2,3,1,027
027,027_f_1_16.png,027_v_0_13.wav,7,3,1,027
027,027_f_1_18.png,027_v_0_0.wav,7,3,1,027
027,027_f_1_14.png,027_v_1_41.wav,6,3,1,027
027,027_f_0_26.png,027_v_0_11.wav,5,3,1,027
027,027_f_3_51.png,027_v_0_12.wav,1,3,1,027
027,027_f_0_34.png,027_v_0_26.wav,5,3,1,027
027,027_f_0_37.png,027_v_1_61.wav,3,3,1,027
027,027_f_1_9.png,027_v_1_40.wav,6,3,1,027
027,027_f_2_65.png,027_v_1_37.wav,0,3,1,027
027,027_f_2_60.png,027_v_0_23.wav,4,4,1,027
027,027_f_3_46.png,027_v_0_27.wav,1,4,1,027
027,027_f_3_55.png,027_v_0_28.wav,1,4,1,027
027,027_f_2_68.png,027_v_1_35.wav,0,4,1,027
027,027_f_2_74.png,027_v_0_20.wav,4,4,1,027
027,027_f_2_64.png,027_v_1_59.wav,0,4,1,027
027,027_f_3_53.png,027_v_0_30.wav,1,4,1,027
027,027_f_0_20.png,027_v_0_21.wav,5,4,1,027
027,027_f_3_42.png,027_v_1_39.wav,2,4,1,027
027,027_f_1_13.png,027_v_1_60.wav,6,4,1,027
027,027_f_3_48.png,027_v_0_2.wav,1,4,1,027
027,027_f_0_30.png,027_v_1_31.wav,3,4,1,027
027,027_f_1_4.png,027_v_0_19.wav,7,5,1,027
027,027_f_3_44.png,027_v_0_25.wav,1,5,1,027
027,027_f_0_31.png,027_v_0_8.wav,5,5,1,027
027,027_f_0_19.png,027_v_0_22.wav,5,5,1,027
027,027_f_1_12.png,027_v_1_51.wav,6,5,1,027
027,027_f_1_6.png,027_v_1_44.wav,6,5,1,027
027,027_f_2_58.png,027_v_0_24.wav,4,5,1,027
027,027_f_0_28.png,027_v_1_34.wav,3,5,1,027
027,027_f_0_24.png,027_v_1_53.wav,3,5,1,027
027,027_f_2_75.png,027_v_0_16.wav,4,5,1,027
027,027_f_2_66.png,027_v_1_43.wav,0,5,1,027
027,027_f_0_21.png,027_v_0_3.wav,5,5,1,027
028,028_f_1_2.png,028_v_0_11.wav,7,1,1,028
028,028_f_0_35.png,028_v_0_3.wav,5,1,1,028
028,028_f_2_69.png,028_v_1_30.wav,0,1,1,028
028,028_f_2_71.png,028_v_0_25.wav,4,1,1,028
028,028_f_3_54.png,028_v_0_5.wav,1,1,1,028
028,028_f_3_47.png,028_v_1_42.wav,2,1,1,028
028,028_f_3_39.png,028_v_1_39.wav,2,1,1,028
028,028_f_0_37.png,028_v_0_8.wav,5,1,1,028
028,028_f_3_56.png,028_v_0_2.wav,1,1,1,028
028,028_f_3_52.png,028_v_1_41.wav,2,1,1,028
028,028_f_2_70.png,028_v_1_45.wav,0,2,1,028
028,028_f_1_17.png,028_v_0_6.wav,7,2,1,028
028,028_f_1_8.png,028_v_1_32.wav,6,2,1,028
028,028_f_3_46.png,028_v_0_15.wav,1,2,1,028
028,028_f_1_13.png,028_v_0_17.wav,7,2,1,028
028,028_f_1_7.png,028_v_0_4.wav,7,2,1,028
028,028_f_1_1.png,028_v_0_16.wav,7,2,1,028
028,028_f_0_24.png,028_v_0_18.wav,5,2,1,028
028,028_f_3_55.png,028_v_0_14.wav,1,2,1,028
028,028_f_1_4.png,028_v_1_38.wav,6,2,1,028
028,028_f_1_6.png,028_v_0_20.wav,7,3,1,028
028,028_f_2_72.png,028_v_1_49.wav,0,3,1,028
028,028_f_3_50.png,028_v_1_51.wav,2,3,1,028
028,028_f_2_67.png,028_v_0_10.wav,4,3,1,028
028,028_f_1_16.png,028_v_0_23.wav,7,3,1,028
028,028_f_0_25.png,028_v_1_37.wav,3,3,1,028
028,028_f_1_12.png,028_v_0_19.wav,7,3,1,028
028,028_f_2_59.png,028_v_0_7.wav,4,3,1,028
028,028_f_0_28.png,028_v_0_21.wav,5,3,1,028
028,028_f_2_68.png,028_v_1_50.wav,0,3,1,028
028,028_f_0_33.png,028_v_1_40.wav,3,4,1,028
028,028_f_0_20.png,028_v_1_44.wav,3,4,1,028
028,028_f_1_15.png,028_v_0_9.wav,7,4,1,028
028,028_f_0_32.png,028_v_0_29.wav,5,4,1,028
028,028_f_1_11.png,028_v_1_48.wav,6,4,1,028
028,028_f_3_51.png,028_v_0_27.wav,1,4,1,028
028,028_f_2_63.png,028_v_1_31.wav,0,4,1,028
028,028_f_3_49.png,028_v_0_22.wav,1,4,1,028
028,028_f_3_43.png,028_v_0_12.wav,1,4,1,028
028,028_f_0_22.png,028_v_1_34.wav,3,4,1,028
028,028_f_2_73.png,028_v_1_33.wav,0,5,1,028
028,028_f_2_75.png,028_v_1_35.wav,0,5,1,028
028,028_f_0_27.png,028_v_1_47.wav,3,5,1,028
028,028_f_2_57.png,028_v_1_43.wav,0,5,1,028
028,028_f_1_18.png,028_v_0_13.wav,7,5,1,028
028,028_f_2_74.png,028_v_0_0.wav,4,5,1,028
028,028_f_1_5.png,028_v_0_1.wav,7,5,1,028
028,028_f_1_9.png,028_v_1_36.wav,6,5,1,028
028,028_f_2_61.png,028_v_0_26.wav,4,5,1,028
028,028_f_3_44.png,028_v_0_24.wav,1,5,1,028
029,029_f_3_56.png,029_v_0_5.wav,1,1,1,029
029,029_f_3_45.png,029_v_0_17.wav,1,1,1,029
029,029_f_2_59.png,029_v_0_27.wav,4,1,1,029
029,029_f_1_18.png,029_v_1_59.wav,6,1,1,029
029,029_f_1_2.png,029_v_1_82.wav,6,1,1,029
029,029_f_1_12.png,029_v_1_52.wav,6,1,1,029
029,029_f_0_23.png,029_v_0_11.wav,5,1,1,029
029,029_f_3_52.png,029_v_1_47.wav,2,1,1,029
029,029_f_2_64.png,029_v_1_44.wav,0,1,1,029
029,029_f_1_4.png,029_v_0_40.wav,7,1,1,029
029,029_f_2_66.png,029_v_1_84.wav,0,1,1,029
029,029_f_2_74.png,029_v_1_72.wav,0,1,1,029
029,029_f_0_35.png,029_v_1_83.wav,3,1,1,029
029,029_f_1_13.png,029_v_1_65.wav,6,1,1,029
029,029_f_1_1.png,029_v_0_28.wav,7,1,1,029
029,029_f_2_62.png,029_v_1_66.wav,0,2,1,029
029,029_f_2_60.png,029_v_1_80.wav,0,2,1,029
029,029_f_1_7.png,029_v_0_7.wav,7,2,1,029
029,029_f_0_30.png,029_v_1_43.wav,3,2,1,029
029,029_f_3_51.png,029_v_0_31.wav,1,2,1,029
029,029_f_2_68.png,029_v_0_8.wav,4,2,1,029
029,029_f_1_10.png,029_v_0_4.wav,7,2,1,029
029,029_f_2_58.png,029_v_0_23.wav,4,2,1,029
029,029_f_2_73.png,029_v_0_6.wav,4,2,1,029
029,029_f_0_28.png,029_v_0_16.wav,5,2,1,029
029,029_f_2_72.png,029_v_0_33.wav,4,2,1,029
029,029_f_1_3.png,029_v_0_29.wav,7,2,1,029
029,029_f_0_26.png,029_v_0_1.wav,5,2,1,029
029,029_f_3_44.png,029_v_1_74.wav,2,2,1,029
029,029_f_0_22.png,029_v_0_35.wav,5,2,1,029
029,029_f_2_71.png,029_v_1_71.wav,0,3,1,029
029,029_f_0_20.png,029_v_0_10.wav,5,3,1,029
029,029_f_1_17.png,029_v_1_54.wav,6,3,1,029
029,029_f_0_19.png,029_v_1_51.wav,3,3,1,029
029,029_f_2_61.png,029_v_1_69.wav,0,3,1,029
029,029_f_0_37.png,029_v_1_50.wav,3,3,1,029
029,029_f_1_9.png,029_v_0_12.wav,7,3,1,029
029,029_f_3_39.png,029_v_1_76.wav,2,3,1,029
029,029_f_3_38.png,029_v_0_32.wav,1,3,1,029
029,029_f_0_36.png,029_v_0_14.wav,5,3,1,029
029,029_f_3_54.png,029_v_0_21.wav,1,3,1,029
029,029_f_2_70.png,029_v_0_9.wav,4,3,1,029
029,029_f_3_47.png,029_v_1_53.wav,2,3,1,029
029,029_f_1_15.png,029_v_1_81.wav,6,3,1,029
029,029_f_0_31.png,029_v_1_61.wav,3,3,1,029
029,029_f_2_67.png,029_v_0_39.wav,4,4,1,029
029,029_f_0_27.png,029_v_1_57.wav,3,4,1,029
029,029_f_1_14.png,029_v_0_2.wav,7,4,1,029
029,029_f_3_53.png,029_v_0_22.wav,1,4,1,029
029,029_f_1_8.png,029_v_1_62.wav,6,4,1,029
029,029_f_3_42.png,029_v_1_56.wav,2,4,1,029
029,029_f_2_65.png,029_v_1_78.wav,0,4,1,029
029,029_f_3_40.png,029_v_0_15.wav,1,4,1,029
029,029_f_3_49.png,029_v_0_37.wav,1,4,1,029
029,029_f_2_63.png,029_v_1_64.wav,0,4,1,029
029,029_f_3_55.png,029_v_0_24.wav,1,4,1,029
029,029_f_1_0.png,029_v_1_77.wav,6,4,1,029
029,029_f_1_6.png,029_v_1_46.wav,6,4,1,029
029,029_f_0_21.png,029_v_0_41.wav,5,4,1,029
029,029_f_3_43.png,029_v_0_36.wav,1,4,1,029
029,029_f_0_33.png,029_v_1_85.wav,3,5,1,029
